claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0005391,2,BI-053411,B3,Zeta,0.273,0.262,2,5,12831923
BI-C-0005392,3,BI-053411,B3,Zeta,0.273,0.262,2,5,12480437
BI-C-0005393,4,BI-053411,B3,Zeta,0.273,0.262,2,5,764950
BI-C-0005394,1,BI-053419,B7,Zeta,0.575,0.805,5,2,8375212
BI-C-0005395,2,BI-053419,B7,Zeta,0.575,0.805,5,2,1930147
BI-C-0005396,3,BI-053419,B7,Zeta,0.575,0.805,5,2,7071040
BI-C-0005397,1,BI-053451,B1,Helionis Cluster,0.658,0.3,1,2,6440472
BI-C-0005398,1,BI-053471,G9,Helionis Cluster,0.583,0.407,5,5,2101951
BI-C-0005399,1,BI-053476,B2,Helionis Cluster,0.506,0.826,1,3,3720785
BI-C-0005400,1,BI-053479,G1,Zeta,0.414,0.737,3,4,2139116
BI-C-0005401,2,BI-053479,G1,Zeta,0.414,0.737,3,4,1496837
BI-C-0005402,1,BI-053484,G2,Epsilon,0.232,0.847,1,2,7862805
BI-C-0005403,1,BI-053507,A3,Epsilon,0.697,0.291,1,3,6378406
BI-C-0005404,1,BI-053511,B6,Zeta,0.037,0.215,2,3,461143
BI-C-0005405,1,BI-053516,B2,Epsilon,0.89,0.433,3,5,4119009
BI-C-0005406,1,BI-053520,B2,Epsilon,0.901,0.337,2,2,11769379
BI-C-0005407,2,BI-053520,B2,Epsilon,0.901,0.337,2,2,2016609
BI-C-0005408,1,BI-053538,B9,Zeta,0.577,0.474,5,3,1936642
BI-C-0005409,2,BI-053538,B9,Zeta,0.577,0.474,5,3,1386822
BI-C-0005410,1,BI-053558,A5,Epsilon,0.783,0.561,5,5,400501
BI-C-0005411,1,BI-053583,G2,Epsilon,0.935,0.083,5,5,2957190
BI-C-0005412,1,BI-053588,G5,Zeta,0.706,0.274,5,3,2649043
BI-C-0005413,2,BI-053588,G5,Zeta,0.706,0.274,5,3,2564370
BI-C-0005414,3,BI-053588,G5,Zeta,0.706,0.274,5,3,358756
BI-C-0005415,1,BI-053591,G4,Epsilon,0.232,0.432,5,4,2168848
BI-C-0005416,1,BI-053619,A1,Epsilon,0.491,0.508,2,4,1025012
BI-C-0005417,1,BI-053620,N/A,Zeta,0.552,0.651,2,2,14026332
BI-C-0005418,2,BI-053620,B6,Zeta,0.552,0.651,2,2,13737575
BI-C-0005419,1,BI-053625,B6,Epsilon,0.027,0.745,1,3,13354265
BI-C-0005420,1,BI-053633,A5,Zeta,0.714,0.793,3,4,238588
BI-C-0005421,2,BI-053633,A5,Zeta,0.714,0.793,3,4,5655060
BI-C-0005422,1,BI-053643,G4,Zeta,0.311,0.898,2,2,1383261
BI-C-0005423,2,BI-053643,G4,Zeta,0.311,0.898,2,2,1920986
BI-C-0005424,3,BI-053643,G4,Zeta,0.311,0.898,2,2,4455845
BI-C-0005425,1,BI-053646,G7,Zeta,0.732,0.153,4,4,7113988
BI-C-0005426,1,BI-053659,B6,Epsilon,0.697,0.846,2,3,724589
BI-C-0005427,2,BI-053659,B6,Epsilon,0.697,0.846,2,3,11202590
BI-C-0005428,3,BI-053659,B6,Epsilon,0.697,0.846,2,3,41757441
BI-C-0005429,4,BI-053659,B6,Epsilon,0.697,0.846,2,3,19173289
BI-C-0005430,1,BI-053660,A9,Zeta,0.981,0.604,5,1,1535606
BI-C-0005431,1,BI-053685,A6,Zeta,0.199,0.179,5,5,1301359
BI-C-0005432,1,BI-053701,B9,Epsilon,0.925,0.226,1,5,628916
BI-C-0005433,1,BI-053712,B8,Epsilon,0.193,0.514,5,2,8849932
BI-C-0005434,2,BI-053712,B8,Epsilon,0.193,0.514,5,2,1412067
BI-C-0005435,1,BI-053724,B9,Epsilon,0.868,0.557,4,5,2177876
BI-C-0005436,2,BI-053724,B9,Epsilon,0.868,0.557,4,5,21340147
BI-C-0005437,1,BI-053775,B7,Epsilon,0.521,0.832,3,5,352792
BI-C-0005438,1,BI-053778,B4,Zeta,0.013,0.445,1,4,2459531
BI-C-0005439,1,BI-053779,B8,Epsilon,0.907,0.88,2,2,1770748
BI-C-0005440,1,BI-053780,A8,Zeta,0.049,0.491,5,5,805052
BI-C-0005441,2,BI-053780,A8,Zeta,0.049,0.491,5,5,593556
BI-C-0005442,3,BI-053780,A8,Zeta,0.049,0.491,5,5,706835
BI-C-0005443,1,BI-053784,A3,Zeta,0.032,0.811,4,5,7850292
BI-C-0005444,2,BI-053784,A3,Zeta,0.032,0.811,4,5,3181577
BI-C-0005445,3,BI-053784,A3,Zeta,0.032,0.811,4,5,2666900
BI-C-0005446,1,BI-053791,G4,Epsilon,0.263,0.754,2,1,1753224
BI-C-0005447,1,BI-053805,A5,Helionis Cluster,0.563,0.445,2,1,765257
BI-C-0005448,1,BI-053809,B9,Epsilon,0.713,0.582,5,1,1236421
BI-C-0005449,1,BI-053826,G2,Epsilon,0.638,0.215,2,4,4556567
BI-C-0005450,1,BI-053828,A9,Epsilon,0.965,0.55,3,1,1143264
BI-C-0005451,2,BI-053828,A9,Epsilon,0.965,0.55,3,1,7240062
BI-C-0005452,1,BI-053835,G8,Zeta,0.656,0.837,4,1,7670445
BI-C-0005453,2,BI-053835,G8,Zeta,0.656,0.837,4,1,3404619
BI-C-0005454,1,BI-053860,G5,Zeta,0.479,0.826,1,2,2586567
BI-C-0005455,2,BI-053860,G5,Zeta,0.479,0.826,1,2,7841029
BI-C-0005456,1,BI-053932,G1,Zeta,0.331,0.551,1,1,720834
BI-C-0005457,2,BI-053932,G1,Zeta,0.331,0.551,1,1,3030842
BI-C-0005458,1,BI-053948,A7,Epsilon,0.419,0.645,1,2,990875
BI-C-0005459,1,BI-053952,G3,Helionis Cluster,0.533,0.528,3,2,154371
BI-C-0005460,2,BI-053952,G3,Helionis Cluster,0.533,0.528,3,2,2188240
BI-C-0005461,1,BI-053959,A1,Zeta,0.062,0.38,1,4,6272350
BI-C-0005462,1,BI-053960,G6,Epsilon,0.649,0.812,4,5,3920662
BI-C-0005463,1,BI-053999,A8,Epsilon,0.838,0.353,1,1,1416147
BI-C-0005464,2,BI-053999,A8,Epsilon,0.838,0.353,1,1,3873446
BI-C-0005465,3,BI-053999,A8,Epsilon,0.838,0.353,1,1,1997617
BI-C-0005466,1,BI-054010,G2,Epsilon,0.013,0.353,4,3,4709944
BI-C-0005467,1,BI-054027,A4,Zeta,0.112,0.799,2,3,3547518
BI-C-0005468,1,BI-054073,B2,Zeta,0.753,0.23,4,2,2259694
BI-C-0005469,1,BI-054088,A5,Zeta,0.849,0.313,3,2,4361016
BI-C-0005470,1,BI-054129,A6,Zeta,0.235,0.553,4,3,6184557
BI-C-0005471,2,BI-054129,A6,Zeta,0.235,0.553,4,3,9904691
BI-C-0005472,3,BI-054129,A6,Zeta,0.235,0.553,4,3,831270
BI-C-0005473,1,BI-054131,G1,Helionis Cluster,0.846,0.589,5,3,1255038
BI-C-0005474,1,BI-054144,B7,Epsilon,0.411,0.354,1,3,4779208
BI-C-0005475,2,BI-054144,B7,Epsilon,0.411,0.354,1,3,2110313
BI-C-0005476,1,BI-054179,B7,N/A,0.01,0.522,3,3,425046
BI-C-0005477,1,BI-054180,A6,Epsilon,0.329,0.472,3,2,2783578
BI-C-0005478,1,BI-054183,G2,Helionis Cluster,0.223,0.294,3,1,4883905
BI-C-0005479,1,BI-054191,B4,Epsilon,0.321,0.344,5,1,433640
BI-C-0005480,1,BI-054208,G2,Zeta,0.972,0.487,3,4,207675
BI-C-0005481,1,BI-054213,B4,Epsilon,0.12,0.169,1,1,976952
BI-C-0005482,1,BI-054257,G6,Zeta,0,0.381,2,4,4092370
BI-C-0005483,2,BI-054257,G6,Zeta,0.296,0.381,2,4,977551
BI-C-0005484,1,BI-054265,A9,Epsilon,0.344,0.218,1,3,429708
BI-C-0005485,1,BI-054268,A7,Zeta,0.653,0.133,3,3,2186623
BI-C-0005486,1,BI-054269,B7,Helionis Cluster,0.599,0.72,2,1,9022778
BI-C-0005487,2,BI-054269,B7,Helionis Cluster,0.599,0.72,2,1,3505047
BI-C-0005488,3,BI-054269,B7,Helionis Cluster,0.599,0.72,2,1,8308427
BI-C-0005489,1,BI-054288,G3,Epsilon,0.448,0.487,2,4,1947568
BI-C-0005490,2,BI-054288,G3,Epsilon,0.448,0.487,2,4,2481779
BI-C-0005491,1,BI-054291,G9,Zeta,0.169,0.914,5,4,3052987
BI-C-0005492,1,BI-054297,A3,Helionis Cluster,0.052,0.546,5,4,15040934
BI-C-0005493,1,BI-054298,B6,Epsilon,0.593,0.44,1,5,1501422
BI-C-0005494,2,BI-054298,B6,Epsilon,0.593,0.44,1,5,556903
BI-C-0005495,1,BI-054299,A4,Epsilon,0.386,0.423,1,3,2461675
BI-C-0005496,1,BI-054303,A1,Epsilon,0.058,0.679,5,4,965736
BI-C-0005497,1,BI-054313,B8,Zeta,0.297,0.731,5,1,6387925
BI-C-0005498,1,BI-054326,A7,Helionis Cluster,0.582,0.708,3,5,3307658
BI-C-0005499,1,BI-054338,A5,Zeta,0.771,0.204,3,2,1866512
BI-C-0005500,1,BI-054347,B5,Zeta,0.684,0.14,1,5,952362
BI-C-0005501,1,BI-054361,B8,Helionis Cluster,0.166,0.083,5,1,1630249
BI-C-0005502,1,BI-054369,G1,Zeta,0.492,0.52,2,1,2798501
BI-C-0005503,2,BI-054369,G1,Zeta,0.492,0.52,2,1,1653171
BI-C-0005504,1,BI-054373,B5,Epsilon,0.782,0.289,5,5,1363001
BI-C-0005505,2,BI-054373,B5,Epsilon,0.782,0.289,5,5,9297230
BI-C-0005506,3,BI-054373,B5,Epsilon,0.782,0.289,5,5,16125991
BI-C-0005507,1,BI-054394,A3,Zeta,0.223,0.261,4,2,1068557
BI-C-0005508,1,BI-054404,B7,Epsilon,0.265,0.565,1,2,472881
BI-C-0005509,1,BI-054411,B6,Epsilon,0.518,0.457,2,1,5872096
BI-C-0005510,1,BI-054430,G1,Epsilon,0.268,0.47,3,3,1596588
BI-C-0005511,1,BI-054473,B1,Epsilon,0.648,0.466,3,4,10532492
BI-C-0005512,2,BI-054473,B1,Epsilon,0.648,0.466,3,4,414976
BI-C-0005513,3,BI-054473,B1,Epsilon,0.648,0.466,3,4,515010
BI-C-0005514,1,BI-054475,G5,Helionis Cluster,0.263,0.719,5,4,3730393
BI-C-0005515,2,BI-054475,G5,Helionis Cluster,0.263,0.719,5,4,31990422
BI-C-0005516,3,BI-054475,G5,Helionis Cluster,0.263,0.719,5,4,106103
BI-C-0005517,1,BI-054483,B4,Epsilon,0.754,0.373,5,5,457847
BI-C-0005518,2,BI-054483,B4,Epsilon,0.754,0.373,5,5,1179296
BI-C-0005519,3,BI-054483,B4,Epsilon,0.754,0.373,5,5,12119151
BI-C-0005520,1,BI-054490,G3,Zeta,0.237,0.591,4,1,2761210
BI-C-0005521,2,BI-054490,G3,Zeta,0.237,0.591,4,1,1039197
BI-C-0005522,1,BI-054492,G1,Zeta,0.899,0.573,4,3,1542087
BI-C-0005523,1,BI-054505,G7,Epsilon,0.823,0.211,4,1,13596094
BI-C-0005524,1,BI-054524,B6,Helionis Cluster,0.351,0.405,1,2,321374
BI-C-0005525,2,BI-054524,B6,Helionis Cluster,0.351,0.405,1,2,1882118
BI-C-0005526,1,BI-054538,B4,Zeta,0.623,0.669,5,3,83904131
BI-C-0005527,2,BI-054538,B4,Zeta,0.623,0.669,5,3,1959793
BI-C-0005528,1,BI-054562,G7,Epsilon,0.021,0.642,2,5,1749480
BI-C-0005529,1,BI-054584,A6,Zeta,0.937,0.099,2,3,5840069
BI-C-0005530,1,BI-054593,B8,Zeta,0.01,0.827,3,2,225558
BI-C-0005531,2,BI-054593,B8,Zeta,0.01,0.827,3,2,2643770
BI-C-0005532,1,BI-054601,A5,Zeta,0.451,0.177,5,3,1888241
BI-C-0005533,1,BI-054604,G5,Helionis Cluster,0.949,0.742,5,4,392269
BI-C-0005534,1,BI-054619,B1,Epsilon,0.696,0.481,3,2,2360895
BI-C-0005535,1,BI-054620,A9,Epsilon,0.133,0.52,2,5,547800
BI-C-0005536,1,BI-054646,A8,Zeta,0.858,0.279,5,3,471267
BI-C-0005537,1,BI-054652,B4,Zeta,0.937,0.889,3,1,2009276
BI-C-0005538,1,BI-054657,A6,Zeta,0.83,0.594,1,3,2934421
BI-C-0005539,2,BI-054657,A6,Zeta,0.83,0.594,1,3,478051
BI-C-0005540,1,BI-054678,G4,Epsilon,0.433,0.931,2,2,2792435
BI-C-0005541,1,BI-054681,G8,Zeta,0.092,0.663,4,3,18635553
BI-C-0005542,1,BI-054699,B2,Epsilon,0.288,0.29,4,1,16068601
BI-C-0005543,1,BI-054762,G2,Epsilon,0.399,0.741,2,3,11267006
BI-C-0005544,1,BI-054803,N/A,Epsilon,0.298,0.107,2,4,777594
BI-C-0005545,1,BI-054813,B3,Zeta,0.51,0.567,4,2,4402841
BI-C-0005546,1,BI-054817,G2,Helionis Cluster,0.251,0.499,3,4,502252
BI-C-0005547,1,BI-054854,A9,Helionis Cluster,0.692,0.695,5,3,2308084
BI-C-0005548,1,BI-054869,A1,Zeta,0.781,0.154,5,2,885367
BI-C-0005549,1,BI-054880,A2,Zeta,0.037,0.201,5,4,789936
BI-C-0005550,1,BI-054896,A8,Helionis Cluster,0.258,0.699,5,1,464926
BI-C-0005551,2,BI-054896,A8,Helionis Cluster,0.258,0.699,5,1,3422202
BI-C-0005552,3,BI-054896,A8,Helionis Cluster,0.258,0.699,5,1,2498229
BI-C-0005553,1,BI-054919,G9,Zeta,0.646,0.367,3,2,10994086
BI-C-0005554,2,BI-054919,G9,Zeta,0.646,0.367,3,2,3229284
BI-C-0005555,1,BI-054922,A5,Helionis Cluster,0.533,0.369,3,5,602889
BI-C-0005556,1,BI-054967,A5,Epsilon,0.396,0.661,2,1,11385513
BI-C-0005557,2,BI-054967,A5,Epsilon,0.396,0.661,2,1,600197
BI-C-0005558,1,BI-055012,B3,Zeta,0.717,0.925,5,4,715531
BI-C-0005559,1,BI-055043,A7,Epsilon,0.43,0.88,2,3,690671
BI-C-0005560,1,BI-055045,B7,Zeta,0.724,0.236,2,3,4992383
BI-C-0005561,1,BI-055061,G3,Epsilon,0.475,0.359,4,5,5943743
BI-C-0005562,2,BI-055061,G3,Epsilon,0.475,0.359,4,5,510127
BI-C-0005563,1,BI-055067,B3,Epsilon,0.64,0.504,3,5,360268
BI-C-0005564,1,BI-055070,G5,Helionis Cluster,0.891,0.331,3,1,1888287
BI-C-0005565,1,BI-055089,B4,Helionis Cluster,0.282,0.089,2,2,9168126
BI-C-0005566,1,BI-055091,G8,Zeta,0.354,0.273,5,4,1939519
BI-C-0005567,1,BI-055092,G1,Zeta,0.266,0.268,5,4,867189
BI-C-0005568,2,BI-055092,G1,Zeta,0.266,0.268,5,4,6402146
BI-C-0005569,1,BI-055104,B7,Epsilon,0.963,0.243,5,1,4821451
BI-C-0005570,1,BI-055114,G6,Epsilon,0.295,0.832,4,4,481772
BI-C-0005571,2,BI-055114,G6,Epsilon,0.295,0.832,4,4,5342009
BI-C-0005572,3,BI-055114,G6,Epsilon,0.295,0.832,4,4,335893
BI-C-0005573,1,BI-055123,A4,Epsilon,0.172,0.412,1,1,3111084
BI-C-0005574,2,BI-055123,A4,Epsilon,0.172,0.412,1,1,2803074
BI-C-0005575,1,BI-055127,G4,Epsilon,0.851,0.261,5,2,1059629
BI-C-0005576,1,BI-055156,B7,Epsilon,0.052,0.171,3,5,497007
BI-C-0005577,1,BI-055181,A4,Epsilon,0.627,0.125,2,3,465159
BI-C-0005578,1,BI-055182,A2,Helionis Cluster,0.129,0.186,2,5,1070851
BI-C-0005579,1,BI-055196,B4,Helionis Cluster,0.595,0.352,4,3,3427270
BI-C-0005580,2,BI-055196,B4,Helionis Cluster,0.595,0.352,4,3,12768977
BI-C-0005581,1,BI-055217,G3,Zeta,0.849,0.186,3,3,11234723
BI-C-0005582,1,BI-055224,A8,Helionis Cluster,0.91,0.163,4,4,794388
BI-C-0005583,1,BI-055231,G7,Zeta,0.206,0.416,5,3,3297363
BI-C-0005584,1,BI-055245,B6,Helionis Cluster,0.09,0.083,3,2,3577160
BI-C-0005585,1,BI-055256,B8,Zeta,0.953,0.083,3,2,3111063
BI-C-0005586,1,BI-055257,A1,Epsilon,0.373,0.565,5,2,3911028
BI-C-0005587,1,BI-055306,G5,Helionis Cluster,0.289,0.352,3,4,2335543
BI-C-0005588,1,BI-055307,G9,Epsilon,0.393,0.664,1,1,2233348
BI-C-0005589,1,BI-055312,B8,Helionis Cluster,0.785,0.363,4,1,650617
BI-C-0005590,1,BI-055313,B4,Zeta,0.741,0.373,4,1,5877219
BI-C-0005591,1,BI-055323,B2,Helionis Cluster,0.069,0.432,4,4,1628551
BI-C-0005592,1,BI-055349,A8,Helionis Cluster,0.798,0.508,1,3,1708332
BI-C-0005593,1,BI-055368,B1,Epsilon,0.06,0.243,3,3,1621706
BI-C-0005594,1,BI-055381,A8,Epsilon,0.32,0.232,4,3,14625290
BI-C-0005595,1,BI-055384,G6,Zeta,0.538,0.131,3,1,90834
BI-C-0005596,1,BI-055429,A9,Epsilon,0.591,0.233,4,4,1123379
BI-C-0005597,1,BI-055452,G6,Epsilon,0.91,0.331,5,1,3871490
BI-C-0005598,2,BI-055452,G6,Epsilon,0.91,0,5,1,1233417
BI-C-0005599,3,BI-055452,G6,Epsilon,0.91,0.331,5,1,4152750
BI-C-0005600,4,BI-055452,G6,Epsilon,0.91,0.331,5,1,1451267
BI-C-0005601,1,BI-055478,B8,Zeta,0.501,0.556,1,5,1509691
BI-C-0005602,1,BI-055479,G8,Epsilon,0.825,0.802,1,5,15527392
BI-C-0005603,1,BI-055512,A6,Zeta,0.165,0.747,2,2,8310273
BI-C-0005604,1,BI-055528,A4,Zeta,0.502,0.216,4,4,2851153
BI-C-0005605,1,BI-055530,G7,Helionis Cluster,0.222,0.492,3,1,1972869
BI-C-0005606,1,BI-055542,G3,Helionis Cluster,0.937,0.559,4,5,1058330
BI-C-0005607,1,BI-055559,A6,Epsilon,0.399,0.438,4,1,2647595
BI-C-0005608,1,BI-055560,A1,Epsilon,0.863,0.392,5,1,33068053
BI-C-0005609,1,BI-055587,A8,Helionis Cluster,0.69,0.722,2,5,294121
BI-C-0005610,2,BI-055587,A8,Helionis Cluster,0.69,0.722,2,5,6459555
BI-C-0005611,3,BI-055587,A8,Helionis Cluster,0.69,0.722,2,5,314853
BI-C-0005612,4,BI-055587,A8,Helionis Cluster,0.69,0.722,2,5,64141042
BI-C-0005613,1,BI-055606,G4,Epsilon,0.907,0.474,4,1,1878277
BI-C-0005614,1,BI-055610,A3,Epsilon,0.55,0.221,4,2,1113082
BI-C-0005615,1,BI-055619,B7,Zeta,0.479,0.702,3,4,1645903
BI-C-0005616,1,BI-055620,B7,Helionis Cluster,0.508,0.201,5,3,591218
BI-C-0005617,1,BI-055671,B5,Epsilon,0.692,0.218,4,3,1283347
BI-C-0005618,1,BI-055672,B4,Epsilon,0.444,0.705,5,2,1737774
BI-C-0005619,1,BI-055675,A5,Epsilon,0.075,0.526,3,5,3168190
BI-C-0005620,1,BI-055678,G5,Zeta,0.612,0.933,1,3,7813783
BI-C-0005621,1,BI-055682,A4,Epsilon,0.259,0.815,2,2,1502452
BI-C-0005622,1,BI-055715,B2,Zeta,0.701,0.509,4,3,771392
BI-C-0005623,1,BI-055724,A2,Epsilon,0.511,0.832,4,1,3895489
BI-C-0005624,1,BI-055727,G4,Zeta,0.392,0.781,2,4,387098
BI-C-0005625,1,BI-055747,G7,Epsilon,0.058,0.847,3,3,4403656
BI-C-0005626,2,BI-055747,G7,Epsilon,0.058,0.847,3,3,2248132
BI-C-0005627,3,BI-055747,G7,Epsilon,0.058,0.847,3,3,582983
BI-C-0005628,4,BI-055747,G7,Epsilon,0.058,0.847,3,3,3128020
BI-C-0005629,1,BI-055762,B5,Epsilon,0.65,0.088,5,2,163160
BI-C-0005630,1,BI-055766,B5,Helionis Cluster,0.192,0.648,4,2,2487776
BI-C-0005631,1,BI-055785,B4,Zeta,0.416,0.349,4,3,1382385
BI-C-0005632,2,BI-055785,B4,Zeta,0.416,0.349,4,3,106610
BI-C-0005633,1,BI-055793,G3,Helionis Cluster,0.683,0.877,2,4,1333777
BI-C-0005634,1,BI-055802,G6,Zeta,0.548,0.546,3,3,2145439
BI-C-0005635,2,BI-055802,G6,Zeta,0.548,0.546,3,3,4163735
BI-C-0005636,3,BI-055802,G6,Zeta,0.548,0.546,3,3,17851849
BI-C-0005637,1,BI-055810,G8,Epsilon,0.86,0.095,3,5,7266992
BI-C-0005638,1,BI-055828,G6,Zeta,0.384,0.553,2,5,966533
BI-C-0005639,1,BI-055859,B1,Helionis Cluster,0.73,0.462,1,1,2809738
BI-C-0005640,1,BI-055883,B2,Helionis Cluster,0.42,0.892,5,1,2058236
BI-C-0005641,1,BI-055885,G6,Helionis Cluster,0.7,0.195,1,3,205421
BI-C-0005642,1,BI-055893,B5,Epsilon,0.448,0.534,5,5,856027
BI-C-0005643,1,BI-055901,G7,Epsilon,0.467,0.626,4,1,404207
BI-C-0005644,1,BI-055908,B6,Epsilon,0.847,0.261,5,1,310743
BI-C-0005645,1,BI-055934,G8,Epsilon,0.951,0.158,4,2,3625249
BI-C-0005646,1,BI-055946,A7,Zeta,0.285,0.407,3,2,290392
BI-C-0005647,2,BI-055946,A7,Zeta,0.285,0.407,3,2,5119143
BI-C-0005648,1,BI-055998,A6,Helionis Cluster,0.17,0.702,3,4,704593
BI-C-0005649,2,BI-055998,A6,Helionis Cluster,0.17,0.702,3,4,321770
BI-C-0005650,3,BI-055998,A6,Helionis Cluster,0.17,0.702,3,4,9838358
BI-C-0005651,4,BI-055998,A6,Helionis Cluster,0.17,0.702,3,4,2480069
BI-C-0005652,1,BI-056000,B4,Epsilon,0.224,0.417,4,2,401055
BI-C-0005653,2,BI-056000,B4,Epsilon,0.224,0.417,4,2,927479
BI-C-0005654,3,BI-056000,B4,Epsilon,0.224,0.417,4,2,1224283
BI-C-0005655,1,BI-056015,B3,Helionis Cluster,0.775,0.209,1,2,3467866
BI-C-0005656,1,BI-056016,A1,Epsilon,0.354,0.783,5,3,1231616
BI-C-0005657,1,BI-056037,B3,Epsilon,0.951,0.287,5,1,1328396
BI-C-0005658,1,BI-056043,B2,Zeta,0.07,0.604,5,2,3299472
BI-C-0005659,1,BI-056045,G5,Zeta,0.84,0.779,2,4,10928769
BI-C-0005660,1,BI-056077,G1,Epsilon,0.04,0.454,5,1,9341684
BI-C-0005661,1,BI-056084,A4,Epsilon,0.777,0.68,5,4,5928064
BI-C-0005662,1,BI-056087,B3,Epsilon,0.827,0.282,5,4,972193
BI-C-0005663,1,BI-056103,A5,Zeta,0.169,0.543,5,4,6358965
BI-C-0005664,2,BI-056103,A5,Zeta,0.169,0.543,5,4,5760756
BI-C-0005665,1,BI-056104,G3,Epsilon,0.997,0.436,3,5,877726
BI-C-0005666,1,BI-056107,A2,Epsilon,0.364,0.65,1,3,3120665
BI-C-0005667,1,BI-056111,A5,Zeta,0.581,0.161,4,1,13758864
BI-C-0005668,1,BI-056126,G3,Helionis Cluster,0.783,0.14,5,4,628425
BI-C-0005669,1,BI-056131,B6,Zeta,0.417,0.475,3,5,398861
BI-C-0005670,1,BI-056137,G6,Helionis Cluster,0.985,0.552,4,5,28788091
BI-C-0005671,1,BI-056153,A2,Epsilon,0.815,0.239,3,4,769480
BI-C-0005672,1,BI-056155,G7,Zeta,0.117,0.381,5,5,2640426
BI-C-0005673,1,BI-056167,G2,Epsilon,0.042,0.162,1,1,1393208
BI-C-0005674,1,BI-056200,G1,Zeta,0.626,0.609,1,5,55686345
BI-C-0005675,1,BI-056209,A9,Helionis Cluster,0.994,0.263,5,4,22753833
BI-C-0005676,1,BI-056238,B5,Epsilon,0.678,0.702,2,4,2181407
BI-C-0005677,1,BI-056243,A5,Helionis Cluster,0.863,0.383,5,4,5728890
BI-C-0005678,2,BI-056243,A5,Helionis Cluster,0.863,0.383,5,4,4131855
BI-C-0005679,3,BI-056243,A5,Helionis Cluster,0.863,0.383,5,4,3156157
BI-C-0005680,1,BI-056298,B4,Epsilon,0.208,0.2,3,4,22990792
BI-C-0005681,1,BI-056299,A3,Zeta,0.467,0.389,5,2,4237607
BI-C-0005682,2,BI-056299,A3,Zeta,0.467,0.389,5,2,5219224
BI-C-0005683,1,BI-056303,B4,Epsilon,0.789,0.323,5,4,439099
BI-C-0005684,1,BI-056315,A3,Helionis Cluster,0.468,0.542,5,4,2474209
BI-C-0005685,1,BI-056320,A7,Epsilon,0.189,0.516,2,4,2337444
BI-C-0005686,1,BI-056327,B4,Helionis Cluster,0.629,0.353,5,2,9938049
BI-C-0005687,1,BI-056333,G4,Zeta,0.519,0.083,5,2,2970189
BI-C-0005688,1,BI-056346,A6,Zeta,0.451,0.657,1,5,4377920
BI-C-0005689,2,BI-056346,A6,Zeta,0.451,0.657,1,5,1168414
BI-C-0005690,1,BI-056354,A3,Zeta,0.286,0.185,2,4,769444
BI-C-0005691,1,BI-056359,A7,Zeta,0.151,0.712,3,2,1965188
BI-C-0005692,1,BI-056362,B8,Epsilon,0.127,0.772,1,5,262307
BI-C-0005693,1,BI-056369,B3,Helionis Cluster,0.519,0.421,1,1,638752
BI-C-0005694,1,BI-056372,G5,Zeta,0.135,0.873,2,1,42029136
BI-C-0005695,1,BI-056374,A6,Epsilon,0.659,0.642,4,4,771596
BI-C-0005696,1,BI-056383,G3,Zeta,0.278,0.416,3,3,1164778
BI-C-0005697,1,BI-056390,B2,Zeta,0.377,0.275,2,2,10126711
BI-C-0005698,1,BI-056398,G6,Zeta,0.66,0.678,3,3,6719351
BI-C-0005699,1,BI-056407,B9,Helionis Cluster,0.671,0.637,4,4,387460
BI-C-0005700,2,BI-056407,B9,Helionis Cluster,0.671,0.637,4,4,1715813
BI-C-0005701,3,BI-056407,B9,Helionis Cluster,0.671,0.637,4,4,369907
BI-C-0005702,4,BI-056407,B9,Helionis Cluster,0.671,0.637,4,4,4361163
BI-C-0005703,1,BI-056434,A2,Zeta,0.974,0.157,4,1,6886970
BI-C-0005704,1,BI-056437,G2,Epsilon,0.578,0.358,1,1,1519855
BI-C-0005705,1,BI-056465,A2,Helionis Cluster,0.352,0.16,1,1,913390
BI-C-0005706,1,BI-056471,G4,Helionis Cluster,0.952,0.508,5,4,3669548
BI-C-0005707,1,BI-056506,G3,Zeta,0.254,0.597,5,1,1907089
BI-C-0005708,1,BI-056519,G4,Epsilon,0.064,0.284,4,2,454412
BI-C-0005709,1,BI-056520,B7,Helionis Cluster,0.764,0.808,3,5,1247254
BI-C-0005710,2,BI-056520,B7,Helionis Cluster,0.764,0.808,3,5,4006595
BI-C-0005711,1,BI-056523,A9,Epsilon,0.487,0.422,1,5,649869
BI-C-0005712,1,BI-056553,G1,Epsilon,0.53,0.651,5,5,10782134
BI-C-0005713,2,BI-056553,G1,Epsilon,0.53,0.651,5,5,1282396
BI-C-0005714,3,BI-056553,G1,Epsilon,0.53,0.651,5,5,195571
BI-C-0005715,1,BI-056554,A4,Zeta,0.004,0.225,5,5,7732863
BI-C-0005716,1,BI-056589,B8,Zeta,0.413,0.323,3,4,2415413
BI-C-0005717,1,BI-056593,G5,Zeta,0.35,0.679,2,2,4629149
BI-C-0005718,1,BI-056623,G4,Zeta,0.198,0.62,1,2,9055305
BI-C-0005719,2,BI-056623,G4,Zeta,0.198,0.62,1,2,1000163
BI-C-0005720,3,BI-056623,G4,Zeta,0.198,0.62,1,2,558733
BI-C-0005721,1,BI-056634,G4,Helionis Cluster,0.597,0.549,5,5,809929
BI-C-0005722,1,BI-056637,B3,Helionis Cluster,0.513,0.794,3,3,5254515
