claim_id,claim_seq,policy_id,equipment_id,equipment_type,equipment_age,solar_system,maintenance_int,usage_int,exposure,claim_amount
EF-C-0004650,2,EF-760292,EQ-303260,Ion Pulverizer,19.004,Zeta,1374.58,0.01,0.972,86323
EF-C-0004651,1,EF-467194,EQ-149854,Ion Pulverizer,10.612,Epsilon,1353.5,7.16,0.688,66946
EF-C-0004652,1,EF-382799,EQ-730371,Ion Pulverizer,6.117,Helionis Cluster,1391.39,12.44,0.893,60001
EF-C-0004653,1,EF-996273_???1617,EQ-050914,ReglAggregators,13.309,Zeta,380.3,20.3,0.743,127191
EF-C-0004654,2,EF-996273,EQ-050914,ReglAggregators,13.309,Zeta,380.3,20.3,0.743,73761
EF-C-0004655,1,EF-996273,EQ-050914,ReglAggregators,13.309,Zeta,380.3,20.3,0.743,51074
EF-C-0004656,2,EF-996273,EQ-050914,ReglAggregators,13.309,Zeta,380.3,20.3,0.743,111302
EF-C-0004657,1,EF-464661,EQ-048595,Graviton Extractor,3.296,Epsilon,1553.44,3.77,0.126,81700
EF-C-0004658,1,EF-875612,EQ-028186,Flux Rider,10.354,Helionis Cluster,1282.8,4.31,0.353,21617
EF-C-0004659,1,EF-205215,EQ-997253,Ion Pulverizer,11.185,Epsilon,1561.43,21.58,0.608,134604
EF-C-0004660,1,EF-409478,EQ-535526,Flux Rider,13.302,Zeta,981.85,16.2,0.782,22697
EF-C-0004661,2,EF-409478,EQ-535526,Flux Rider,13.302,Zeta,981.85,16.2,0.782,40147
EF-C-0004662,1,EF-409478,EQ-535526,Flux Rider,13.302,Zeta,981.85,16.2,0.782,103531
EF-C-0004663,2,EF-409478,EQ-535526,Flux Rider,13.302,Zeta,981.85,16.2,0.782,86129
EF-C-0004664,1,EF-425168,EQ-519308,Flux Rider,14.35,Helionis Cluster,779.12,6.65,0.936,43482
EF-C-0004665,1,EF-220581,EQ-695988,Quantum Bore,14.78,Zeta,1785.34,7.41,0.671,126909
EF-C-0004666,1,EF-357911,EQ-563701,Ion Pulverizer,14.224,Helionis Cluster,924.65,7.95,0.542,44221
EF-C-0004667,1,EF-368104,EQ-896078,Graviton Extractor,11.481,Zeta,650.3,16.59,0.671,94412
EF-C-0004668,1,EF-626362,EQ-851434,Quantum Bore,11.951,Epsilon,968.63,12.4,0.883,72181
EF-C-0004669,1,EF-652382,EQ-231957,Graviton Extractor,10.2,Epsilon,219.37,11.91,0.491,61963
EF-C-0004670,1,EF-459291,EQ-016275,Ion Pulverizer,4.392,Helionis Cluster,330.55,15.4,0.642,57307
EF-C-0004671,1,EF-784506,EQ-859658,Quantum Bore,13.67,Helionis Cluster,278.89,23.12,0.819,78473
EF-C-0004672,1,EF-023576,EQ-904300,Flux Rider,3,Epsilon,1429.32,3.06,0.717,72394
EF-C-0004673,1,EF-130724,EQ-548731,Graviton Extractor,12.949,Zeta,420.83,18.1,0.746,155367
EF-C-0004674,1,EF-745245,EQ-016445,Flux Rider,14.832,Epsilon,543.08,6.83,0.526,61462
EF-C-0004675,1,EF-191782,EQ-502487,Ion Pulverizer,15.487,Helionis Cluster,337.99,20.32,0.699,132823
EF-C-0004676,2,EF-191782,EQ-502487,Ion Pulverizer,15.487,Helionis Cluster,337.99,20.32,0.699,65270
EF-C-0004677,1,EF-191782,EQ-502487,Ion Pulverizer,15.487,Helionis Cluster,337.99,20.32,0.699,50109
EF-C-0004678,2,EF-191782,EQ-502487,Ion Pulverizer,15.487,Helionis Cluster,337.99,20.32,0.699,49593
EF-C-0004679,1,EF-494310,EQ-498291,ReglAggregators,11.254,Epsilon,618.15,23.2,0.791,66255
EF-C-0004680,1,EF-587100,EQ-750958,Ion Pulverizer,18.837,Helionis Cluster,591.27,12,0.412,105117
EF-C-0004681,1,EF-708919,EQ-707002,Quantum Bore,14.937,Epsilon,906.46,3.24,0.871,99979
EF-C-0004682,1,EF-180734,EQ-326725,Flux Rider,12.199,Epsilon,435.35,12.32,0.687,74801
EF-C-0004683,1,EF-721844,EQ-571025,Quantum Bore,7.754,Helionis Cluster,1398.24,14.66,0.717,144965
EF-C-0004684,1,EF-530607,EQ-128607,Flux Rider,15.976,Epsilon,1712.81,22.44,0.477,54390
EF-C-0004685,1,EF-805642,EQ-431663,Graviton Extractor,7.535,Zeta,1682.46,19.88,0.68,50079
EF-C-0004686,1,EF-169298,EQ-245657,Quantum Bore,14.458,Zeta,-939.96,11.88,0.59,86244
EF-C-0004687,2,EF-169298,EQ-245657,Quantum Bore,14.458,Zeta,939.96,11.88,0.59,234303
EF-C-0004688,1,EF-169298,EQ-245657,Quantum Bore,14.458,Zeta,939.96,11.88,0.59,159564
EF-C-0004689,2,EF-169298,EQ-245657,Quantum Bore,14.458,Zeta,939.96,11.88,0.59,250023
EF-C-0004690,1,EF-194031,EQ-885171,ReglAggregators,3,Zeta,844.83,23.28,0.322,64326
EF-C-0004691,1,EF-856879,EQ-990384,Unknown,13.212,Epsilon,1789.54,13.62,0.476,55686
EF-C-0004692,1,EF-882355,EQ-034529,Ion Pulverizer,12.569,Zeta,1445.28,16.43,0.516,309299
EF-C-0004693,1,EF-472619,EQ-987766,ReglAggregators,12.051,Epsilon,1370.29,23.89,0.3,141186
EF-C-0004694,1,EF-844904,EQ-578607,ReglAggregators,11.09,Zeta,1608.66,2.6,0.54,97703
EF-C-0004695,1,EF-518074,EQ-330798,Quantum Bore,5.734,Helionis Cluster,1316.3,23,0.796,131673
EF-C-0004696,2,EF-518074,EQ-330798,Quantum Bore,5.734,Helionis Cluster,1316.3,23,0.796,85946
EF-C-0004697,1,EF-518074,EQ-330798,Quantum Bore,5.734,Helionis Cluster,1316.3,23,0.796,120407
EF-C-0004698,2,EF-518074,EQ-330798,Quantum Bore,5.734,Helionis Cluster,1316.3,23,0.796,148234
EF-C-0004699,1,EF-470398,EQ-315927,Quantum Bore,10.155,Epsilon,336.03,11.09,0.218,89234
EF-C-0004700,1,EF-441826,EQ-646881,Ion Pulverizer,4.684,Epsilon,1283.51,19.45,0.548,125125
EF-C-0004701,1,EF-911015,EQ-446213,ReglAggregators,14.923,Epsilon,297.19,15.05,0.299,83804
EF-C-0004702,1,EF-599391,EQ-387038,Graviton Extractor,7.869,Helionis Cluster,1615.7,23.11,0.759,46452
EF-C-0004703,1,EF-971328,EQ-947794,Graviton Extractor,15.734,Zeta,815.48,23.36,0.93,111303
EF-C-0004704,1,EF-998899,EQ-784750,Graviton Extractor,24.615,Epsilon,1223.08,18.05,0.449,94356
EF-C-0004705,1,EF-608035,EQ-763277,Quantum Bore,8.508,Helionis Cluster,386.01,20.35,0.118,170813
EF-C-0004706,1,EF-008789,EQ-000047,Quantum Bore,13.836,Epsilon,638.98,2.99,0.709,40359
EF-C-0004707,1,EF-694625,EQ-471700,Ion Pulverizer,8.227,Zeta,374.4,5.39,0.919,101717
EF-C-0004708,1,EF-104842,EQ-893987,ReglAggregators,26.331,Epsilon,1082.31,1.01,0.746,62539
EF-C-0004709,1,EF-451012,EQ-215424,ReglAggregators,19.154,Zeta,558.94,14.91,0.599,43430
EF-C-0004710,1,EF-970162,EQ-976660,Ion Pulverizer,3,Zeta,1463.76,3.05,0.481,87963
EF-C-0004711,1,EF-122157,EQ-682571,Quantum Bore,15.796,Helionis Cluster,379.46,18.14,0.757,82497
EF-C-0004712,1,EF-066665,EQ-967936,ReglAggregators,9.046,Zeta,439.28,13.17,0.895,156633
EF-C-0004713,1,EF-353485,EQ-697099,Quantum Bore,13.214,Epsilon,1679.26,20.9,0.879,258768
EF-C-0004714,1,EF-023605,EQ-487955,ReglAggregators,9.463,Epsilon,115.94,21.73,0.859,115544
EF-C-0004715,1,EF-260354,EQ-256254,Quantum Bore,4.387,Zeta,258.84,5.7,0.79,91829
EF-C-0004716,1,EF-555139,EQ-171506,ReglAggregators,18.16,Helionis Cluster,1532.17,10.09,0.405,71097
EF-C-0004717,1,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,230254
EF-C-0004718,2,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,117361
EF-C-0004719,3,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,96224
EF-C-0004720,1,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,51169
EF-C-0004721,2,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,68609
EF-C-0004722,3,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,126805
EF-C-0004723,1,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,46137
EF-C-0004724,2,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,112724
EF-C-0004725,3,EF-026175,EQ-658028,Quantum Bore,14.197,Helionis Cluster,1315.18,18.11,0.771,77588
EF-C-0004726,1,EF-073949,EQ-364504,Ion Pulverizer,11.484,Epsilon,1066.88,6.18,0.48,54384
EF-C-0004727,1,EF-052675,EQ-525752,Graviton Extractor,11.779,Zeta,1549.41,3.93,0.542,63357
EF-C-0004728,1,EF-055523,EQ-067561,FexStram Carrier,5.386,Helionis Cluster,1435.87,14.62,0.6,32709
EF-C-0004729,1,EF-274129,EQ-587127,Quantum Bore,16.82,Helionis Cluster,1733.07,15.72,0.945,175898
EF-C-0004730,1,EF-654573,EQ-620408,Graviton Extractor,11.019,Epsilon,1605.9,15.54,0.725,66772
EF-C-0004731,1,EF-975716,EQ-306686,Flux Rider,14.931,Helionis Cluster,1785.37,14.86,0.613,25262
EF-C-0004732,1,EF-918046,EQ-739473,Quantum Bore,7.42,Helionis Cluster,430.69,23.56,0.418,56786
EF-C-0004733,1,EF-862181,EQ-901231,Quantum Bore,16.234,Epsilon,321.97,2.63,0.626,45461
EF-C-0004734,1,EF-514693,EQ-113318,Ion Pulverizer,13.799,Epsilon,1498.79,14.78,0.767,64221
EF-C-0004735,1,EF-977822,EQ-290493,Ion Pulverizer,16.382,Helionis Cluster,282.25,7.62,0.631,56812
EF-C-0004736,1,EF-776673,EQ-634552,Ion Pulverizer,18.356,Zeta,979.47,0.59,0.736,65714
EF-C-0004737,1,EF-621469,EQ-813192,ReglAggregators,9.855,Zeta,1349.53,21.57,0.876,112140
EF-C-0004738,1,EF-356145,EQ-851370,Quantum Bore,15.148,Helionis Cluster,1032.35,5.2,0.37,68487
EF-C-0004739,1,EF-850178,EQ-381027,FexStram Carrier,15.099,Helionis Cluster,1776.79,8.97,0.523,148374
EF-C-0004740,1,EF-289684,EQ-106003,Graviton Extractor,21.863,Epsilon,447,6.76,0.617,216870
EF-C-0004741,1,EF-733461,EQ-991466,Ion Pulverizer,9.939,Zeta,1226.62,12.07,0.613,118194
EF-C-0004742,1,EF-803764,EQ-699574,ReglAggregators,12.947,Helionis Cluster,981.53,15.65,0.4,64848
EF-C-0004743,1,EF-650669,EQ-322238,Flux Rider,10.743,Helionis Cluster,1117.97,22.73,0.844,51260
EF-C-0004744,1,EF-881829,EQ-223953,Flux Rider,6.754,Epsilon,1770.96,7.8,0.781,74584
EF-C-0004745,1,EF-843628,EQ-925475,Quantum Bore,13.578,Epsilon,1208.63,11.42,0.526,75523
EF-C-0004746,1,EF-381516,EQ-672915,Ion Pulverizer,13.904,Helionis Cluster,927.65,18.18,0.861,127775
EF-C-0004747,1,EF-906614,EQ-825186,Ion Pulverizer,15.018,Helionis Cluster,728.3,22.3,0.426,67403
EF-C-0004748,1,EF-160061,EQ-786168,FexStram Carrier,14.491,Helionis Cluster,1530.61,7.69,0.808,28482
EF-C-0004749,1,EF-873694,EQ-475466,Quantum Bore,14.776,Epsilon,745.93,16.04,0.944,74616
EF-C-0004750,2,EF-873694,EQ-475466,Quantum Bore,14.776,Epsilon,745.93,16.04,0.944,184509
EF-C-0004751,1,EF-873694,EQ-475466,Quantum Bore,14.776,Epsilon,745.93,16.04,0.944,94718
EF-C-0004752,2,EF-873694,EQ-475466,Quantum Bore,14.776,Epsilon,745.93,16.04,0.944,220895
EF-C-0004753,1,EF-273433,EQ-189925,Flux Rider,11.976,Zeta,961.67,15.18,0.819,46880
EF-C-0004754,1,EF-806069,EQ-084359,ReglAggregators,3,Helionis Cluster,1740.86,4.88,0.683,54700
EF-C-0004755,1,EF-471159,EQ-188070,Ion Pulverizer,10.785,Epsilon,1219.18,7.7,0.375,69664
EF-C-0004756,1,EF-336930,EQ-229617,Flux Rider,16.161,Zeta,1665.95,16.29,0.597,46249
EF-C-0004757,1,EF-615696,EQ-775360,Flux Rider,12.933,Helionis Cluster,492.11,21.5,0.658,196598
EF-C-0004758,2,EF-615696,EQ-775360,Flux Rider,12.933,Helionis Cluster,492.11,21.5,0.658,121938
EF-C-0004759,1,EF-615696,EQ-775360,Flux Rider,12.933,Helionis Cluster,492.11,21.5,0.658,-43909
EF-C-0004760,2,EF-615696,EQ-775360,Flux Rider,12.933,Helionis Cluster,492.11,21.5,0.658,69837
EF-C-0004761,1,EF-660416,EQ-136024,Graviton Extractor,13.91,Zeta,864.51,22.67,0.766,147332
EF-C-0004762,1,EF-290076,EQ-796239,ReglAggregators,14.53,Zeta,1277.14,9.33,0.303,83197
EF-C-0004763,1,EF-542332,EQ-092170,Quantum Bore,20.067,Helionis Cluster,1090.67,18.28,0.63,193948
EF-C-0004764,1,EF-745460,EQ-347229,Graviton Extractor,9.292,Epsilon,845.72,15.22,0.463,47153
EF-C-0004765,1,EF-191646,EQ-856963,Flux Rider,10.697,Epsilon,1628.63,21.35,0.621,75749
EF-C-0004766,1,EF-267845,EQ-362840,ReglAggregators,8.367,Epsilon,1213.48,10.87,0.224,70009
EF-C-0004767,1,EF-020291,EQ-227641,ReglAggregators,14.956,Zeta,278.31,17.73,0.885,143665
EF-C-0004768,1,EF-905591,EQ-975105,Quantum Bore,24.003,Zeta,188.52,20.43,0.291,128550
EF-C-0004769,1,EF-336186,EQ-119314,Ion Pulverizer,17.967,Zeta,1082.72,6.16,0.787,97800
EF-C-0004770,2,EF-336186_???5882,EQ-119314,Ion Pulverizer,17.967,Zeta,1082.72,6.16,0.787,68677
EF-C-0004771,1,EF-336186,EQ-119314,Ion Pulverizer,17.967,Zeta,7851.370099,6.16,0.787,85252
EF-C-0004772,2,EF-336186,EQ-119314,Ion Pulverizer,17.967,Zeta,1082.72,6.16,0.787,64346
EF-C-0004773,1,EF-690757,EQ-031163,Flux Rider,8.978,Epsilon,1312.48,12.83,0.617,80490
EF-C-0004774,1,EF-079034,EQ-830713,Quantum Bore,7.196,Epsilon,1497.72,21.84,0.692,93311
EF-C-0004775,2,EF-079034,EQ-830713,Quantum Bore,7.196,Epsilon,1497.72,21.84,0.692,167730
EF-C-0004776,1,EF-079034,EQ-830713,Quantum Bore,7.196,Epsilon,1497.72,21.84,0.692,84138
EF-C-0004777,2,EF-079034,EQ-830713,Quantum Bore,7.196,Epsilon,1497.72,21.84,0.692,94180
EF-C-0004778,1,EF-028024,EQ-463418,Ion Pulverizer,15.806,Zeta,972.16,0.08,0.619,93893
EF-C-0004779,1,EF-701479,EQ-097621,Ion Pulverizer,10.37,Epsilon,1573.24,21.64,0.268,104467
EF-C-0004780,1,EF-243173,EQ-387955,Quantum Bore,13.701,Helionis Cluster,1749.43,22.3,0.542,211910
EF-C-0004781,2,EF-243173,EQ-387955,Quantum Bore,13.701,Helionis Cluster,1749.43,22.3,0.542,110762
EF-C-0004782,1,EF-243173,EQ-387955,Quantum Bore,13.701,Helionis Cluster,1749.43,22.3,0.542,194893
EF-C-0004783,2,EF-243173,EQ-387955,Quantum Bore,13.701,Helionis Cluster,1749.43,22.3,0.542,210910
EF-C-0004784,1,EF-028610,EQ-003038,Quantum Bore,13.045,Helionis Cluster,1299.66,20.22,0.331,126828
EF-C-0004785,1,EF-066362,EQ-950929,Graviton Extractor,6.523,Zeta,1373.58,0.32,0.61,33986
EF-C-0004786,1,EF-665804,EQ-590854,FexStram Carrier,10.548,Zeta,1617.67,15.96,0.643,25359
EF-C-0004787,1,EF-355212,EQ-128887,ReglAggregators,15.128,Epsilon,390.89,14.18,0.727,48994
EF-C-0004788,2,EF-355212,EQ-128887,ReglAggregators,15.128,Epsilon,390.89,14.18,0.727,54601
EF-C-0004789,1,EF-355212,EQ-128887,ReglAggregators,15.128,Epsilon,390.89,14.18,0.727,90770
EF-C-0004790,2,EF-355212,EQ-128887,ReglAggregators,15.128,Epsilon,390.89,14.18,0.727,84994
EF-C-0004791,1,EF-609472,EQ-517645,Graviton Extractor,15.62,Helionis Cluster,600.76,16.9,0.662,193719
EF-C-0004792,1,EF-821012,EQ-417965,Quantum Bore,10.594,Epsilon,314.42,5.14,0.869,77308
EF-C-0004793,1,EF-842361,EQ-528844,Ion Pulverizer,22.796,Helionis Cluster,109.14,17.36,0.525,111165
EF-C-0004794,1,EF-445504,EQ-091705,Quantum Bore,12.923,Helionis Cluster,1704.08,17.44,0.755,69696
EF-C-0004795,1,EF-425250,EQ-238034,FexStram Carrier,16.207,Epsilon,1702.84,23.81,0.604,125394
EF-C-0004796,1,EF-238842,EQ-275900,ReglAggregators,9.254,Epsilon,801.68,4.5,0.226,52751
EF-C-0004797,1,EF-121672,EQ-828003,Ion Pulverizer,18.763,Epsilon,859.07,7.22,0.443,158586
EF-C-0004798,1,EF-812305,EQ-651485,Quantum Bore,9.498,Helionis Cluster,136.85,16.1,0.799,121856
EF-C-0004799,1,EF-963573,EQ-354939,Graviton Extractor,5.161,Zeta,555.79,9.95,0.392,51441
EF-C-0004800,1,EF-879403,EQ-760532,ReglAggregators,18.818,Zeta,152.9,4.87,0.469,97101
EF-C-0004801,1,EF-584093,EQ-228087,Quantum Bore,18.815,Epsilon,920.28,23.87,0.89,140238
EF-C-0004802,1,EF-183032,EQ-617468,Ion Pulverizer,8.153,Epsilon,537.75,22,0.992,81556
EF-C-0004803,1,EF-786548,EQ-514782,Graviton Extractor,14.165,Helionis Cluster,634.53,4.53,0.474,46887
EF-C-0004804,1,EF-017527,EQ-405665,Flux Rider,6.036,Helionis Cluster,721.84,6.54,0.637,32900
EF-C-0004805,1,EF-879431,EQ-011347,Graviton Extractor,7.898,Zeta,965.02,7.83,0.224,14890
EF-C-0004806,1,EF-653888,EQ-698917,ReglAggregators,12.885,Helionis Cluster,1057.53,2.74,0.311,13414
EF-C-0004807,1,EF-467954,EQ-382319,Quantum Bore,17.581,Epsilon,435.58,2.23,0.313,69378
EF-C-0004808,1,EF-689005,EQ-124529,Flux Rider,11.482,Zeta,1366.11,19.87,0.591,48444
EF-C-0004809,1,EF-358139,EQ-365251,Ion Pulverizer,8.038,Helionis Cluster,1537.4,20.51,0.489,59627
EF-C-0004810,1,EF-274436,EQ-994230,Quantum Bore,5.661,Helionis Cluster,406.71,23.4,0.737,105705
EF-C-0004811,1,EF-301169,EQ-847470,ReglAggregators,13.422,Zeta,1683.37,16.69,0.213,88096
EF-C-0004812,1,EF-133913,EQ-287535,Ion Pulverizer,6.313,Helionis Cluster,231.29,21.6,9.119178233,30293
EF-C-0004813,1,EF-598049,EQ-164910,ReglAggregators,12.981,Epsilon,1296.6,13.29,3.282599524,80545
EF-C-0004814,1,EF-033862,EQ-031545,Flux Rider,14.115,Epsilon,1781.51,8.51,0.862,48666
EF-C-0004815,1,EF-806272,EQ-343348,Graviton Extractor,8.896,Helionis Cluster,224.33,19.07,0.361,64853
EF-C-0004816,1,EF-885192,EQ-810076,FexStram Carrier,7.194,Epsilon,732.36,13.61,0.89,20687
EF-C-0004817,2,EF-885192,EQ-810076,FexStram Carrier,7.194,Epsilon,732.36,13.61,0.89,29681
EF-C-0004818,1,EF-885192,EQ-810076,FexStram Carrier,7.194,Epsilon,732.36,13.61,0.89,40476
EF-C-0004819,2,EF-885192,EQ-810076,FexStram Carrier,7.194,Epsilon,732.36,13.61,0.89,53458
EF-C-0004820,1,EF-840825,EQ-142249,ReglAggregators,17.246,Zeta,768.14,14.63,0.435,120785
EF-C-0004821,1,EF-978475,EQ-813245,Quantum Bore,13.413,Helionis Cluster,1482.07,20.19,0.634,401038
EF-C-0004822,1,EF-428019,EQ-566328,ReglAggregators,9.99,Zeta,1507.5,9.18,0.776,162817
EF-C-0004823,1,EF-215255,EQ-816686,Quantum Bore,4.871,Zeta,689.18,11.37,0.283,95301
EF-C-0004824,1,EF-408291,EQ-773833,ReglAggregators,8.453,Helionis Cluster,136.91,11.38,0.279,72734
EF-C-0004825,1,EF-449035,EQ-228625,ReglAggregators,15.044,Epsilon,1171.86,22.85,0.097,92946
EF-C-0004826,1,EF-720794,EQ-848767,Quantum Bore,12.581,Epsilon,416.88,8.7,0.635,72739
EF-C-0004827,1,EF-554588,EQ-199537,Ion Pulverizer,13.875,Epsilon,902.01,9.36,0.595,100928
EF-C-0004828,1,EF-458788,EQ-744292,Quantum Bore,11.32,Helionis Cluster,1332.16,9.66,0.205,274605
EF-C-0004829,1,EF-142876,EQ-190130,ReglAggregators,3,Epsilon,232.56,19.27,0.697,68074
EF-C-0004830,1,EF-026230,EQ-873125,Ion Pulverizer,11.934,Helionis Cluster,1207.24,18.58,0.911,96143
EF-C-0004831,1,EF-817929,EQ-051683,ReglAggregators,20.07,Helionis Cluster,1481.03,12,0.425,91425
EF-C-0004832,1,EF-935932,EQ-881851,ReglAggregators,3.947,Helionis Cluster,951.6,8.03,0.545,46941
EF-C-0004833,1,EF-327015,EQ-843185,ReglAggregators,4.481,Helionis Cluster,1228.47,7.02,0.813,49616
EF-C-0004834,1,EF-585971,EQ-120366,Ion Pulverizer,15.69,Epsilon,1468.7,10.7,0.638,158936
EF-C-0004835,1,EF-921385,EQ-010482,Flux Rider,7.501,Helionis Cluster,1665.86,18.51,0.552,40344
EF-C-0004836,1,EF-262117,EQ-709063,Ion Pulverizer,9.637,Epsilon,585.28,11.74,0.506,62963
EF-C-0004837,1,EF-680366,EQ-425415,Quantum Bore,12.434,Epsilon,1797.21,1.48,0.432,65376
EF-C-0004838,1,EF-453252,EQ-407410,Flux Rider,6.017,Epsilon,651.94,20.48,0.319,37790
EF-C-0004839,1,EF-944876,EQ-583132,ReglAggregators,21.153,Helionis Cluster,541.84,10.54,0.706,59056
EF-C-0004840,1,EF-769094,EQ-511876,Graviton Extractor,10.039,Helionis Cluster,243.74,20.86,0.54,37400
EF-C-0004841,1,EF-954785,EQ-131436,Graviton Extractor,3,Helionis Cluster,1030.31,9.28,0.934,52088
EF-C-0004842,1,EF-065602,EQ-043333,Quantum Bore,10.882,Epsilon,1709.15,5.56,0.638,42344
EF-C-0004843,1,EF-397925,EQ-690329,ReglAggregators,9.215,Zeta,1789.82,14.04,0.912,117065
EF-C-0004844,1,EF-105561,EQ-146506,Flux Rider,14.325,Zeta,630.81,22.32,0.77,56133
EF-C-0004845,1,EF-880316,EQ-902885,FexStram Carrier,11.611,Zeta,1674.19,9.3,0.452,64149
EF-C-0004846,1,EF-176227,EQ-329464,Ion Pulverizer,13.345,Helionis Cluster,1470.86,12.08,0.469,25863
EF-C-0004847,1,EF-762445,EQ-568687,Flux Rider,22.615,Epsilon,780.77,22.67,0.536,112963
EF-C-0004848,1,EF-611845,EQ-871525,ReglAggregators,11.663,Zeta,1666.37,8.89,0.861,95474
EF-C-0004849,1,EF-800088,EQ-439831,Graviton Extractor,17.949,Epsilon,481.6,23.69,0.632,54097
EF-C-0004850,1,EF-001159,EQ-615414,Flux Rider,12.131,Epsilon,1002.1,1.65,0.91,28422
EF-C-0004851,1,EF-424754,EQ-166924,ReglAggregators,12.252,Zeta,658.52,13.41,0.68,62287
EF-C-0004852,1,EF-942360,EQ-423793,ReglAggregators,17.156,Helionis Cluster,1008.24,19.35,0.345,314218
EF-C-0004853,1,EF-556944,EQ-784442,ReglAggregators,7.322,Zeta,667.4,13.6,0.642,95916
EF-C-0004854,2,EF-556944,EQ-784442,ReglAggregators,7.322,Zeta,667.4,13.6,0.642,81913
EF-C-0004855,1,EF-556944,EQ-784442,ReglAggregators,7.322,Zeta,667.4,13.6,0.642,101839
EF-C-0004856,2,EF-556944,EQ-784442,ReglAggregators,7.322,Zeta,667.4,13.6,0.642,103623
EF-C-0004857,1,EF-080244,EQ-485831,FexStram Carrier,6.985,Zeta,895.31,15.05,0.658,46853
EF-C-0004858,1,EF-687664,EQ-620143,Flux Rider,14.16,Helionis Cluster,955.12,3.36,0.515,61442
EF-C-0004859,1,EF-540157,EQ-627490,Quantum Bore,11.874,Epsilon,1659.92,19.78,0.867,160783
EF-C-0004860,1,EF-905578,EQ-103560,ReglAggregators,8.811,Epsilon,552.12,12.7,0.257,76569
EF-C-0004861,1,EF-033083,EQ-961411,Flux Rider,5.484,Helionis Cluster,369.72,9.3,0.361,67563
EF-C-0004862,1,EF-514044,EQ-826235,FexStram Carrier,10.141,Epsilon,253.24,21.39,0.654,47317
EF-C-0004863,1,EF-493946,EQ-181298,Ion Pulverizer,8.508,Helionis Cluster,1105.44,2,0.663,105933
EF-C-0004864,1,EF-865120,EQ-499031,ReglAggregators,15.464,Helionis Cluster,1797.54,1.98,0.379,98351
EF-C-0004865,1,EF-555893,EQ-495093,Ion Pulverizer,7.069,Zeta,1738.56,15.69,0.329,64912
EF-C-0004866,1,EF-321567,EQ-880692,Quantum Bore,3,Zeta,945.98,4.23,0.766,82107
EF-C-0004867,1,EF-327028,EQ-777645,Quantum Bore,8.485,Zeta,229.67,19.74,0.36,549852
EF-C-0004868,1,EF-959679,EQ-237538,ReglAggregators,13.506,Epsilon,1247.81,17.86,0.552,93805
EF-C-0004869,1,EF-973305,EQ-864893,Quantum Bore,6.672,Zeta,1152.19,13.32,0.574,36871
EF-C-0004870,1,EF-900942,EQ-258230,Flux Rider,25.546,Epsilon,1180.17,22.21,0.874,60244
EF-C-0004871,1,EF-643561,EQ-211868,FexStram Carrier,9.994,Zeta,1745.18,3.05,0.335,38030
EF-C-0004872,1,EF-866954,EQ-566758,ReglAggregators,11.207,Epsilon,276.72,19.6,0.145,51743
EF-C-0004873,1,EF-571352,EQ-935320,Graviton Extractor,23.792,Helionis Cluster,1100.19,9.46,0.448,131608
EF-C-0004874,1,EF-656227,EQ-588852,Quantum Bore,14.268,Epsilon,102.83,17.21,0.521,124464
EF-C-0004875,1,EF-526653,EQ-227079,Flux Rider,9.039,Epsilon,787.45,19.1,0.491,46084
EF-C-0004876,1,EF-767786,EQ-469930,Ion Pulverizer,3,Zeta,738.15,6.63,0.774,33184
EF-C-0004877,1,EF-547399,EQ-693988,Ion Pulverizer,6.306,Zeta,269.79,10.59,0.545,32050
EF-C-0004878,1,EF-286316,EQ-238459,Flux Rider,14.568,Helionis Cluster,387.57,19.04,0.22,59493
EF-C-0004879,1,EF-171202,EQ-987117,Graviton Extractor,13.74,Zeta,653.74,1.67,0.808,69094
EF-C-0004880,1,EF-642458,EQ-322918,Graviton Extractor,9.038,Epsilon,171.82,19.27,0.562,56811
EF-C-0004881,1,EF-385937,EQ-120535,Quantum Bore,6.743,Epsilon,1536.53,20.28,0.495,176374
EF-C-0004882,1,EF-330681,EQ-110394,Flux Rider,3,Zeta,688.46,22,0.698,54596
EF-C-0004883,1,EF-078319,EQ-154938,Ion Pulverizer,12.684,Epsilon,1460.68,12.54,0.243,180939
EF-C-0004884,1,EF-812454,EQ-911637,Quantum Bore,13.39,Helionis Cluster,1605.67,21.61,0.323,64341
EF-C-0004885,-1,EF-473748,EQ-261534,ReglAggregators,13.425,Epsilon,1330.02,18.16,0.602,75874
EF-C-0004886,1,EF-316958,EQ-603400,Ion Pulverizer,16.355,Epsilon,1714.14,23.78,0.966,46356
EF-C-0004887,1,EF-519408,EQ-603263,Ion Pulverizer,17.383,Zeta,155.17,0.25,0.662,108277
