claim_id,claim_seq,policy_id,shipment_id,cargo_type,cargo_value,weight,route_risk,distance,transit_duration,pilot_experience,vessel_age,container_type,solar_radiation,debris_density,exposure,claim_amount
CAR-C-0015982,1,CL-465316,S-530136,titanium,1750000,250000,3,41.39,18.803,11.405,37.381,DockArc Freight Case,0.268,0.254,0.247,55984
CAR-C-0015983,1,CL-281580,S-052310,gold,474600000,3500,3,1.58,1,6.471,17.694,HardSeal Transit Crate,0.128,0.185,0.523,21865385
CAR-C-0015984,1,CL-105576,S-399055,supplies,800000,80000,3,37.43,21.748,7.713,34.076,HardSeal Transit Crate,0.195,0.233,0.163,88919
CAR-C-0015985,1,CL-665597,S-224432,titanium,1050000,150000,2,41.05,26.938,11.547,21.976,DeepSpace Haulbox,0.321,0.245,0.177,38540
CAR-C-0015986,2,CL-665597,S-224432,titanium,1050000,150000,2,41.05,26.938,11.547,21.976,DeepSpace Haulbox,0.321,0.245,0.177,44816
CAR-C-0015987,3,CL-665597,S-224432,titanium,1050000,150000,2,41.05,26.938,11.547,21.976,DeepSpace Haulbox,0.321,0.245,0.177,86596
CAR-C-0015988,1,CL-370403,S-223381,lithium,12300000,150000,4,1.58,1,2.362,17.556,DockArc Freight Case,0.145,0,0.232,538607
CAR-C-0015989,1,CL-698133,S-275421,gold,678000000,5000,4,11.42,5.597,12.201,19.566,QuantumCrate Module,0.071,0.262,0.236,21637293
CAR-C-0015990,2,CL-698133,S-275421,gold,678000000,5000,4,11.42,5.597,12.201,19.566,QuantumCrate Module,0.071,0.262,0.236,61457965
CAR-C-0015991,1,CL-764315,S-176258,titanium_???9582,1225000,175000,4,20.27,13.022,15.835,26.587,LongHaul Vault Canister,0.202,0.069,0.235,105898
CAR-C-0015992,2,CL-764315,S-176258,titanium,1225000,175000,4,20.27,13.022,15.835,26.587,LongHaul Vault Canister,0.202,0.069,0.235,99820
CAR-C-0015993,3,CL-764315,S-176258,titanium,1225000,175000,4,20.27,13.022,15.835,26.587,LongHaul Vault Canister,0.202,0.069,0.235,126788
CAR-C-0015994,4,CL-764315,S-176258,titanium,1225000,175000,4,20.27,13.022,15.835,26.587,LongHaul Vault Canister,0.202,0.069,0.235,125557
CAR-C-0015995,1,CL-730155,S-271035,platinum,130800000,2400,3,41.16,27.518,1.614,18.68,QuantumCrate Module,0.227,0.42,0.248,14558737
CAR-C-0015996,2,CL-730155,S-271035,platinum,130800000,2400,3,41.16,27.518,1.614,18.68,QuantumCrate Module,0.227,0.42,0.248,2910364
CAR-C-0015997,1,CL-745402,S-752357,platinum,114450000,2100,3,6.12,3.748,17.682,14.931,HardSeal Transit Crate,0.174,0.235,0.083,6566800
CAR-C-0015998,1,CL-708887,S-257661,platinum,114450000,2100,3,25.14,9.387,10.482,33.458,LongHaul Vault Canister,0.199,0.306,0.773,9904709
CAR-C-0015999,1,CL-539518,S-855368,supplies,800000,80000,5,32.93,20.137,18.274,3.739,HardSeal Transit Crate,0.342,0.358,0.845,17482
CAR-C-0016000,2,CL-539518,S-855368,supplies,800000,80000,5,32.93,20.137,18.274,3.739,HardSeal Transit Crate,0.342,0.358,0.845,35698
CAR-C-0016001,1,CL-879070,S-079206,supplies,600000,60000,3,60.59,35.552,12.469,30.573,LongHaul Vault Canister,0.364,0.451,0.29,14339
CAR-C-0016002,1,CL-511617,S-636730,supplies,900000,90000,3,13.89,9.671,19.565,24.383,HardSeal Transit Crate,0.19,0.179,0.083,14729
CAR-C-0016003,1,CL-054337,S-683040,cobalt,7280000,140000,5,25.54,15.514,16.023,27.239,LongHaul Vault Canister,0.194,0.373,0.219,373981
CAR-C-0016004,2,CL-054337,S-683040,cobalt,7280000,140000,5,25.54,15.514,16.023,27.239,LongHaul Vault Canister,0.194,0.373,0.219,324925
CAR-C-0016005,3,CL-054337,S-683040,cobalt,7280000,140000,5,25.54,15.514,16.023,27.239,LongHaul Vault Canister,0.194,0.373,0.219,1252819
CAR-C-0016006,1,CL-347794,S-794015,platinum,163500000,3000,2,35.86,25.328,12.928,14.645,QuantumCrate Module,0.233,0.259,0.146,6088971
CAR-C-0016007,1,CL-875951,S-649080,supplies,800000,80000,3,28.44,16.781,16.659,25.278,DeepSpace Haulbox,0.378,0.121,0.083,146831
CAR-C-0016008,1,CL-220349,S-718395,rare earths,3825000,45000,2,28.25,13.147,11.378,18.745,DockArc Freight Case,0.078,0.237,0.24,112964
CAR-C-0016009,1,CL-715263,S-963256,platinum,163500000,3000,2,21.23,14.837,14.041,24.542,QuantumCrate Module,0.3,0.24,0.238,11814958
CAR-C-0016010,2,CL-715263,S-963256,platinum,163500000,3000,2,21.23,14.837,14.041,24.542,QuantumCrate Module,0.3,0.24,0.238,11898057
CAR-C-0016011,1,CL-762148,S-573658,cobalt,7280000,140000,5,22.93,18.903,18.719,26.959,HardSeal Transit Crate,0.214,0.33,0.403,364552
CAR-C-0016012,1,CL-240947,S-594315,titanium,1750000,250000,3,2.72,1.884,23.563,20.729,LongHaul Vault Canister,0.106,0.376,0.167,191300
CAR-C-0016013,2,CL-240947,S-594315,titanium,1750000,250000,3,2.72,1.884,23.563,20.729,LongHaul Vault Canister,0.106,0.376,0.167,393953
CAR-C-0016014,1,CL-696175,S-817262,titanium,1225000,175000,3,37.13,27.397,11.963,15.568,HardSeal Transit Crate,0.156,0.318,0.083,60149
CAR-C-0016015,1,CL-729565,S-911973,rare earths,4250000,50000,2,4.2,2.183,17.088,33.812,HardSeal Transit Crate,0.096,0.035,0.116,96508
CAR-C-0016016,1,CL-541426,S-811769,titanium,875000,125000,3,22.38,13.503,10.944,15.069,DockArc Freight Case,0.263,0.29,0.208,150986
CAR-C-0016017,1,CL-794186,S-844285,lithium,12300000,150000,1,32.4,13.894,7.778,30.629,HardSeal Transit Crate,0.26,0.266,0.16,3993932
CAR-C-0016018,1,CL-116499,S-554270,lithium,7380000,90000,4,59.85,30.286,8.915,22.049,DockArc Freight Case,0.556,0.105,0.199,149303
CAR-C-0016019,1,CL-162561,S-449195,titanium,1225000,175000,2,47.8,25.644,13.643,30.413,HardSeal Transit Crate,0.34,0.375,0.197,152115
CAR-C-0016020,1,CL-979299,S-990094,lithium,8610000,105000,4,1.58,1.1,6.293,27.199,DeepSpace Haulbox,0.369,0.135,0.772,2216946
CAR-C-0016021,1,CL-705274,S-310738,supplies,1000000,100000,4,3.17,1.511,14.782,31.914,DeepSpace Haulbox,0.129,0.111,0.452,25422
CAR-C-0016022,2,CL-705274,S-310738,supplies,1000000,100000,4,3.17,1.511,14.782,31.914,DeepSpace Haulbox,0.129,0.111,0.452,51024
CAR-C-0016023,1,CL-458555,S-108888,gold,474600000,3500,4,17.69,11.793,12.194,31.339,DockArc Freight Case,0.162,0.242,0.461,28616955
CAR-C-0016024,1,CL-973626,S-733304,rare earths,2550000,30000,3,48.09,39.138,16.852,42.117,DockArc Freight Case,0.337,0.275,0.243,126490
CAR-C-0016025,1,CL-798313,S-332085,platinum,147150000,2700,3,40.16,20.328,11.152,23.048,DeepSpace Haulbox,0.379,0.237,0.671,8188477
CAR-C-0016026,1,CL-712901,S-236159,lithium,7380000,90000,4,1.58,1,9.255,25.08,DockArc Freight Case,0.255,0.156,0.185,693674
CAR-C-0016027,2,CL-712901,S-236159,lithium,7380000,90000,4,1.58,1,9.255,25.08,DockArc Freight Case,0.255,0.156,0.185,397639
CAR-C-0016028,3,CL-712901,S-236159,lithium,7380000,90000,4,1.58,1,9.255,25.08,DockArc Freight Case,0.255,0.156,0.185,787756
CAR-C-0016029,4,CL-712901,S-236159,lithium,7380000,90000,4,1.58,1,9.255,25.08,DockArc Freight Case,0.255,0.156,0.185,375940
CAR-C-0016030,5,CL-712901,S-236159,lithium,7380000,90000,4,1.58,1,9.255,25.08,DockArc Freight Case,0.255,0.156,0.185,2989557
CAR-C-0016031,1,CL-471474,S-333866,supplies,800000,80000,2,32.14,21.883,8.309,14.253,HardSeal Transit Crate,0.296,0.179,0.181,32032
CAR-C-0016032,2,CL-471474,S-333866,supplies,800000,80000,2,32.14,21.883,8.309,14.253,HardSeal Transit Crate,0.296,0.179,0.181,40521
CAR-C-0016033,1,CL-296128,S-479172,gold,542400000,4000,4,1.58,1.178,11.192,44.642,DockArc Freight Case,0.268,0.259,0.101,14129046
CAR-C-0016034,1,CL-349378,S-001322,gold,339000000,2500,3,14.81,9.679,13.557,20.788,LongHaul Vault Canister,0.088,0.125,0.106,16814017
CAR-C-0016035,1,CL-254395,S-084301,gold,406800000,3000,2,21.3,11.585,13.06,20.094,LongHaul Vault Canister,0.28,0.161,0.083,24341220
CAR-C-0016036,2,CL-254395,S-084301,gold,406800000,3000,2,21.3,11.585,13.06,20.094,LongHaul Vault Canister,0.28,0.161,0.083,5092123
CAR-C-0016037,-1,CL-380985,S-047445,gold,678000000,5000,3,32.04,18.446,9.989,20.159,HardSeal Transit Crate,0.047,0.221,0.199,7911305
CAR-C-0016038,1,CL-806874,S-838284,titanium,1225000,175000,3,52.64,30.315,17.077,30.147,DockArc Freight Case,0.411,0.375,0.115,168291
CAR-C-0016039,1,CL-784556,S-463638,supplies,700000,70000,3,1.58,1,15.903,12,QuantumCrate Module,0.233,0.182,0.333,134952
CAR-C-0016040,1,CL-305481,S-357739,lithium,9840000,120000,4,21.9,12.588,18.03,20.445,DockArc Freight Case,0.251,0.303,0.158,335258
CAR-C-0016041,1,CL-038845,S-910050,lithium,8610000,105000,3,27.34,18.815,14.387,26.548,DeepSpace Haulbox,0.264,0.238,0.167,708582
CAR-C-0016042,2,CL-038845,S-910050,lithium,8610000,105000,3,27.34,18.815,14.387,26.548,DeepSpace Haulbox,4.331920095,0.238,0.167,112700
CAR-C-0016043,3,CL-038845,S-910050,lithium,8610000,105000,3,27.34,18.815,14.387,26.548,DeepSpace Haulbox,0.264,0.238,0.167,1406624
CAR-C-0016044,1,CL-695659,S-711436,titanium,1050000,150000,2,35.31,18.882,15.833,20.647,LongHaul Vault Canister,0.299,0.238,0.083,19879
CAR-C-0016045,2,CL-695659,S-711436,titanium,1050000,150000,2,35.31,18.882,15.833,20.647,LongHaul Vault Canister,0.299,0.238,0.083,27873
CAR-C-0016046,1,CL-558120,S-020000,lithium,11070000,135000,1,63.94,37.932,10.788,26.993,QuantumCrate Module,0.275,0.217,0.665,319617
CAR-C-0016047,1,CL-401347,S-053065,rare earths,3825000,45000,2,32.19,19.058,8.597,36.286,DockArc Freight Case,0.3,0.183,0.177,88951
CAR-C-0016048,-2,CL-401347,S-053065,rare earths,3825000,45000,2,32.19,19.058,8.597,36.286,DockArc Freight Case,0.3,0.183,0.177,133443
CAR-C-0016049,1,CL-868960,S-971910,rare earths,2975000,35000,4,11.43,7.322,16.056,19.601,LongHaul Vault Canister,0.23,0.159,0.083,202271
CAR-C-0016050,1,CL-186865,S-802456,gold,678000000,5000,2,16.03,9.116,19.34,25.404,DockArc Freight Case,0.39,0.233,0.151,16764656
CAR-C-0016051,2,CL-186865,S-802456,gold,678000000,5000,2,16.03,9.116,19.34,25.404,DockArc Freight Case,0.39,0.233,0.151,60111435
CAR-C-0016052,3,CL-186865,S-802456,gold,678000000,5000,2,16.03,9.116,19.34,25.404,DockArc Freight Case,0.39,0.233,0.151,84364402
CAR-C-0016053,1,CL-518432,S-893839,platinum,147150000,2700,4,70.78,37.867,15.441,18.992,HardSeal Transit Crate,0.53,0.225235937,0.135,14235572
CAR-C-0016054,1,CL-852955,S-013362,titanium,1225000,175000,4,16.04,10.32,6.734,6.183,HardSeal Transit Crate,0.092,0.28,0.379,47692
CAR-C-0016055,1,CL-992458,S-020250,titanium,1050000,150000,3,28.52,15.743,20.512,31.594,HardSeal Transit Crate,0.199,0.191,0.083,18586
CAR-C-0016056,2,CL-992458,S-020250,titanium,1050000,150000,3,28.52,15.743,20.512,31.594,HardSeal Transit Crate,0.199,0.191,0.083,107946
CAR-C-0016057,1,CL-309808,S-671119,supplies,800000,80000,4,1.58,1,9.475,16.875,HardSeal Transit Crate,0.001,0.202,0.144,56583
CAR-C-0016058,1,CL-700629,S-052186,supplies,900000,90000,3,43.32,24.831,17.758,7.887,DockArc Freight Case,0.342,0.31,0.238,30251
CAR-C-0016059,1,CL-941419,S-341422,cobalt,7280000,140000,3,19.51,11.168,20.123,1,DockArc Freight Case,0.056,0.325,0.504,1330198
CAR-C-0016060,1,CL-588584,S-567385,platinum,114450000,2100,1,8.55,5.355,18.589,4.966,HardSeal Transit Crate,0.223,0.197,0.199,4197647
CAR-C-0016061,2,CL-588584,S-567385,platinum,114450000,2100,1,8.55,5.355,18.589,4.966,HardSeal Transit Crate,0.223,0.197,0.199,5791739
CAR-C-0016062,3,CL-588584,S-567385,platinum,114450000,2100,1,8.55,5.355,18.589,4.966,HardSeal Transit Crate,0.223,0.197,0.199,4689095
CAR-C-0016063,1,CL-130156,S-540948,supplies,500000,50000,2,50.4,35.417,16.032,21.962,HardSeal Transit Crate,0.261,0.561,0.177,14587
CAR-C-0016064,2,CL-130156,S-540948,supplies,500000,50000,2,50.4,35.417,16.032,21.962,HardSeal Transit Crate,0.261,0.561,0.177,20068
CAR-C-0016065,3,CL-130156,S-540948,supplies,500000,50000,2,50.4,35.417,16.032,21.962,HardSeal Transit Crate,0.261,0.561,0.177,17281
CAR-C-0016066,1,CL-155111,S-039395,gold,339000000,2500,4,42.4,33.419,15.542,14.727,HardSeal Transit Crate,0.196,0.28,0.293,28066711
CAR-C-0016067,1,CL-948733,S-927102,platinum,130800000,2400,1,48.19,27.733,20.274,38.674,DeepSpace Haulbox,0.366,0.162,0.156,3177093
CAR-C-0016068,1,CL-783732,S-425702,rare earths,2975000,35000,5,1.58,1,17.182,34.229,QuantumCrate Module,0.288,0.213,0.723,0
CAR-C-0016069,1,CL-929157,S-286767,lithium,6150000,75000,1,25.71,13.739,18.083,12.934,HardSeal Transit Crate,0.096,0,0.177,103696
CAR-C-0016070,2,CL-929157,S-286767,lithium,6150000,75000,1,25.71,13.739,18.083,12.934,HardSeal Transit Crate,0.096,0,0.177,93478
CAR-C-0016071,3,CL-929157,S-286767,lithium,6150000,75000,1,25.71,13.739,18.083,12.934,HardSeal Transit Crate,0.096,0,0.177,-109836
CAR-C-0016072,1,CL-508611,S-288470,rare earths,2550000,30000,5,52.1,30.99,12.457,22.751,DockArc Freight Case,0.404,0.336,0.771,242837
CAR-C-0016073,2,CL-508611,S-288470,rare earths,2550000,30000,5,52.1,30.99,12.457,22.751,DockArc Freight Case,0.404,0.336,0.771,223476
CAR-C-0016074,1,CL-930665,S-032746,titanium,1400000,200000,4,26.95,12.083,12.692,36.981,QuantumCrate Module,0.326,0.216,0.691,123809
CAR-C-0016075,1,CL-775754,S-128203,titanium,1050000,150000,3,1.58,1,15.368,22.001,QuantumCrate Module,0.225,0.138,0.208,136410
CAR-C-0016076,2,CL-775754,S-128203,titanium,1050000,150000,3,1.58,1,15.368,22.001,QuantumCrate Module,0.225,0.138,0.208,246979
CAR-C-0016077,1,CL-760027,S-275699,titanium,1575000,225000,4,1.58,1,20.275,19.302,DockArc Freight Case,0.151,0.306,0.083,76548
CAR-C-0016078,2,CL-760027,S-275699,titanium,1575000,225000,4,1.58,1,20.275,19.302,DockArc Freight Case,0.151,0.306,0.083,157517
CAR-C-0016079,1,CL-673234,S-919447,rare earths,3825000,45000,3,36.42,18.242,20.412,15.815,HardSeal Transit Crate,0.193,0.284,0.848,188792
CAR-C-0016080,1,CL-305594,S-586203,gold,542400000,4000,2,1.58,1,26.323,19.643,DockArc Freight Case,0.049,0.107,0.083,19967770
CAR-C-0016081,1,CL-140085,S-751147,gold,610200000,4500,3,19.86,15.038,12.587,20.083,HardSeal Transit Crate,0.167,0.146,0.474,58866183
CAR-C-0016082,1,CL-504154,S-054275,lithium,8610000,105000,1,17.54,11.011,8.433,28.995,DockArc Freight Case,0.283,0,0.615,309278
CAR-C-0016083,1,CL-711603,S-432730,cobalt,8320000,160000,2,52.37,42.299,11.873,32.433,QuantumCrate Module,0.257,0.309,0.393,962695
CAR-C-0016084,1,CL-707710,S-181474,titanium,1050000,150000,5,30.99,14.763,11.664,35.005,HardSeal Transit Crate,0.36,0.481,0.083,106376
CAR-C-0016085,1,CL-969556,S-291294,lithium,8610000,105000,3,8.81,5.2,24.619,28.33,HardSeal Transit Crate,0.079,0.08,0.171,860219
CAR-C-0016086,1,CL-940491,S-797701,platinum,81750000,1500,3,23.08,11.231,10.572,12.471,HardSeal Transit Crate,0.14,0.3,0.337,1719724
CAR-C-0016087,1,CL-623888,S-806171,supplies,700000,70000,3,52.98,33.538,23.174,34.112,DockArc Freight Case,0.226,0.391,0.131,35258
CAR-C-0016088,1,CL-301886,S-710690,rare earths,2975000,35000,3,18.01,10.342,23.304,11.493,HardSeal Transit Crate,0.271,0.247,0.083,328831
CAR-C-0016089,1,CL-962614,S-273664,cobalt,10400000,200000,3,35.65,20.102,17.716,22.485,HardSeal Transit Crate,0.448,0.327,0.798,1320105
CAR-C-0016090,1,CL-925572,S-021098,rare earths,4250000,50000,3,10.54,4.459,20.437,21.061,LongHaul Vault Canister,0.121,0.166,0.083,164303
CAR-C-0016091,1,CL-600352,S-794201,cobalt,6240000,120000,4,43.53,28.914,8.435,42.45,DockArc Freight Case,0.259,0.293,0.784,281911
CAR-C-0016092,1,CL-831565,S-927373,platinum,163500000,3000,5,18.48,9.716,14.452,4.893,QuantumCrate Module,0.186,0.353,0.124,15468664
CAR-C-0016093,1,CL-446620,S-845493,titanium,1575000,225000,3,28.48,15.387,17.374,16.876,QuantumCrate Module,0.242,0.116,0.506,180765
CAR-C-0016094,1,CL-561799,S-888103,gold,610200000,4500,3,61.19,23.264,19.025,20.734,LongHaul Vault Canister,0.206,0.537,0.741,24030920
CAR-C-0016095,1,CL-005910,S-319420,rare earths,2550000,30000,3,28.39,16.448,11.437,18.244,QuantumCrate Module,0.175,0.438,0.688,316575
CAR-C-0016096,1,CL-999996,S-004761,supplies,600000,60000,4,83.8,36.683,22.283,18.061,DockArc Freight Case,0.465,0.587,0.551,47746
CAR-C-0016097,1,CL-156397,S-279187,rare earths,3400000,40000,3,47.28,32.965,11.835,5.856,QuantumCrate Module,0.466,0.262,0.176,205001
CAR-C-0016098,1,CL-349530,S-214442,supplies,500000,50000,5,16.72,9.743,28.831,26.677,LongHaul Vault Canister,0.331,0.318,0.833,16861
CAR-C-0016099,1,CL-488800,S-042647,cobalt,6240000,120000,4,12.2,6.729,11.344,4.626,DeepSpace Haulbox,0.336,0.209,0.792,380223
CAR-C-0016100,1,CL-109975,S-926453,cobalt,7280000,140000,4,19.46,12.119,17.777,1,QuantumCrate Module,0.121,0.12,0.421,198693
CAR-C-0016101,1,CL-491191,S-584983,gold,610200000,4500,1,28.41,18.668,15.624,27.408,DockArc Freight Case,0.123,0.087,0.94,23600791
CAR-C-0016102,1,CL-858321,S-875285,gold,542400000,4000,2,1.58,1,9.657,13.115,DeepSpace Haulbox,0.295,0.198,0.188,79163005
CAR-C-0016103,1,CL-586040,S-712083,supplies,800000,80000,2,32.99,21.549,6.562,15.737,HardSeal Transit Crate,0.277,0.3,0.245,25009
CAR-C-0016104,2,CL-586040,S-712083,supplies,800000,80000,2,32.99,21.549,6.562,15.737,HardSeal Transit Crate,0.277,0.3,0.245,32326
CAR-C-0016105,3,CL-586040,S-712083,supplies,800000,80000,2,32.99,21.549,6.562,15.737,HardSeal Transit Crate,0.277,0.3,0.245,33749
CAR-C-0016106,1,CL-456405,S-826354,lithium,11070000,135000,3,29.85,16.388,17.545,23.602,LongHaul Vault Canister,0.224,0.356,0.756,4315560
CAR-C-0016107,1,CL-911834,S-395135,lithium,11070000,135000,5,32.18,16.673,12.434,29.228,HardSeal Transit Crate,0.276,0.338,0.749,1029839
CAR-C-0016108,1,CL-020990,S-767289,cobalt,6240000,120000,2,1.58,1,17.825,19.072,LongHaul Vault Canister,0.257,0.322,0.141,487702
CAR-C-0016109,1,CL-732155,S-456075,cobalt,8320000,160000,3,45.86,28.476,12.678,23.34,LongHaul Vault Canister,0.37,0.214,0.204,790777
CAR-C-0016110,2,CL-732155,S-456075,cobalt,8320000,160000,3,45.86,28.476,12.678,23.34,LongHaul Vault Canister,0.37,0.214,0.204,822020
CAR-C-0016111,3,CL-732155,S-456075,cobalt,8320000,160000,3,45.86,28.476,12.678,23.34,LongHaul Vault Canister,0.37,0.214,0.204,635391
CAR-C-0016112,1,CL-649228,S-686909,gold,610200000,4500,2,19.11,9.871,16.966,22.506,LongHaul Vault Canister,0.322,0.084,0.083,22380944
CAR-C-0016113,2,CL-649228,S-686909,gold,610200000,4500,2,19.11,9.871,16.966,22.506,LongHaul Vault Canister,0.322,0.084,0.083,24665235
CAR-C-0016114,3,CL-649228,S-686909,gold,610200000,4500,2,19.11,9.871,16.966,22.506,LongHaul Vault Canister,0.322,0.084,0.083,47385985
CAR-C-0016115,1,CL-640904,S-545083,supplies,600000,60000,4,5.74,3.224,17.712,24.877,HardSeal Transit Crate,0,0.201,0.695,9328
CAR-C-0016116,1,CL-739736,S-717082,supplies,700000,70000,3,1.77,1.004,13.178,26.564,HardSeal Transit Crate,0.017,0.208,0.242,22570
CAR-C-0016117,1,CL-312025,S-271058,lithium,8610000,105000,4,14.82,8.975,10.833,15.02,DeepSpace Haulbox,0.062,0.251,0.166,1228095
CAR-C-0016118,1,CL-553346,S-799463,titanium,1575000,225000,2,35.44,18.15,20.981,9.939,QuantumCrate Module,0.137,0.326,0.125,27129
CAR-C-0016119,2,CL-553346,S-799463,titanium,1575000,225000,2,35.44,18.15,20.981,9.939,QuantumCrate Module,0.137,0.326,0.125,245327
CAR-C-0016120,1,CL-586020,S-186712,supplies,1000000,100000,5,26.63,17.252,18.204,17.115,LongHaul Vault Canister,0.371,0.496,0.709,50936
CAR-C-0016121,1,CL-852782,S-172930,cobalt,8320000,160000,3,38.58,17.715,12.616,15.237,HardSeal Transit Crate,0.337,0.354,0.221,3332089
CAR-C-0016122,1,CL-208029,S-640522,supplies,1000000,100000,5,24.13,12.236,15.043,13.61,LongHaul Vault Canister,0.292,0.225,0.119,83450
CAR-C-0016123,2,CL-208029,S-640522,supplies,1000000,100000,5,24.13,12.236,15.043,13.61,LongHaul Vault Canister,0.292,0.225,0.119,116785
CAR-C-0016124,3,CL-208029,S-640522,supplies,1000000,100000,5,24.13,12.236,15.043,13.61,LongHaul Vault Canister,0.292,0.225,0.119,46783
CAR-C-0016125,4,CL-208029,S-640522,supplies,1000000,100000,5,24.13,12.236,15.043,13.61,LongHaul Vault Canister,0.292,0.225,0.119,51355
CAR-C-0016126,5,CL-208029,S-640522,supplies,1000000,100000,5,24.13,12.236,15.043,13.61,LongHaul Vault Canister,0.292,0.225,0.119,25597
CAR-C-0016127,1,CL-958505,S-590723,titanium,1050000,150000,4,1.58,1,14.047,29.29,LongHaul Vault Canister,0.16,0.283,0.207,21201
CAR-C-0016128,2,CL-958505,S-590723,titanium,1050000,150000,4,1.58,1,14.047,29.29,LongHaul Vault Canister,0.16,0.283,0.207,146209
CAR-C-0016129,1,CL-485139,S-875958,supplies,700000,70000,3,35.51,18.391,11.831,25.712,QuantumCrate Module,0.321,0.342,0.793,77356
CAR-C-0016130,1,CL-839050,S-593006,rare earths,2125000,25000,4,48.03,32.663,19.234,20.875,HardSeal Transit Crate,0.346,0.214,0.704,157898
CAR-C-0016131,1,CL-976706,S-710222,rare earths,3825000,45000,3,1.58,1,15.386,35.266,DeepSpace Haulbox,0.076,0.211,0.589,392555
CAR-C-0016132,1,CL-882907,S-820290,cobalt,6240000,120000,3,43.3,23.973,16.41,37.571,DeepSpace Haulbox,0.384,0.209,0.247,511000
CAR-C-0016133,1,CL-787187,S-073275,lithium,11070000,135000,3,53.13,26.846,19.726,26.192,DeepSpace Haulbox,0.331,0.055,0.215,409860
CAR-C-0016134,2,CL-787187,S-073275,lithium,11070000,135000,3,53.13,26.846,19.726,26.192,DeepSpace Haulbox,0.331,0.055,0.215,287345
CAR-C-0016135,1,CL-844024,S-315008,platinum,98100000,1800,3,1.58,1.178,20.55,34.791,LongHaul Vault Canister,0,0.295,0.257,11434420
CAR-C-0016136,1,CL-545122,S-892398,lithium,12300000,150000,3,18.2,10.085,14.323,17.375,DeepSpace Haulbox,0.238,0.379,0.41,656381
CAR-C-0016137,1,Unknown,S-519680,titanium,1050000,150000,3,19.41,14.436,15.624,11.075,DeepSpace Haulbox,0.293,0.266,0.824,141255
CAR-C-0016138,1,CL-415490,S-088483,gold,474600000,3500,3,34.12,25.212,18.79,31.949,LongHaul Vault Canister,0.208,0.143,0.135,23304988
CAR-C-0016139,1,CL-033643,S-880066,cobalt,9360000,180000,4,1.58,1,23.113,26.544,HardSeal Transit Crate,1.195152806,0.234,0.5,2743068
CAR-C-0016140,1,CL-671088,S-699365,lithium,11070000,135000,2,30.75,21.04,12.755,39.808,DockArc Freight Case,0.278,0.069,0.21,325544
CAR-C-0016141,1,CL-468519,S-442163,supplies,500000,50000,3,57.09,50.524,15.981,9.204,DockArc Freight Case,0.343,0.377,0.141,23052
CAR-C-0016142,1,CL-517733,S-007521,lithium,9840000,120000,3,39.71,22.696,24.25,29.929,QuantumCrate Module,0.272,0.269,0.166,241818
CAR-C-0016143,1,CL-914938,S-778322,lithium,8610000,105000,1,8.99,5.782,11.719,15.348,HardSeal Transit Crate,0.337,0.141,0.245,103517
CAR-C-0016144,1,CL-900649,S-342495,gold,610200000,4500,3,31.31,18.154,17.994,9.603,DockArc Freight Case,0.128,0.144,0.127,46982692
